A na lai chu a vung em?,Is the pain is swelling?
"Aw, a hnuah a rawn vung a.","Yes, it's swelling after sometime"
Ka khuhhnawk hi dam vat vat ka duh.,I want to get rid off bad cough.
Ka khuhhnawk hi dam vat vat ka duh.,I want to get rid off sore throat.
I mi thurawn avangin lawmthu ka hrilh a che.,Thank for your advise.
Ka lo kal leh ang.,I will come again.
Tunge vawih a?,Who is farting?
I chil a put fo thin em?,Do you often have drooling?
I chil enfiah tir a ngai.,You need to test your saliva.
I dam leh thuai dawnnia!,Get well soon!
Hei hi a tangkai nge tangkai lo?,Is this helpful or not?
I ngaihdan i hnuchhiah dawnnia.,Leave a comment.
I hming min hrilh thei angem?,May I know your name?
"Aw, ka hming chu Thartei a ni.","Yes, my name is Thartei"
Khawi atanga lo kal nge i nih?,Where are you from?
Lunglei atanga lo kal ka ni,I am from Lunglei
Minchhan avangin lawmthu ka hrilh a che,Thanks for your reply
I ti lawmawm e,You are welcome
Hetah hian i thu ang,Let's sit here
"Aih, din ka duh zawk e","No, i prefer standing"
"A tha lawm, pawi ka ti lo e",Okay no problem
Enge i harsatna tak tak hi ni reng reng a?,What is your problem actually?
Ka harsatna chu Hindi hi duh angin ka thiam tha lo a.,My problem is I am not fluent in Hindi
"Chung te chu a pawi hleinem, keiman ka zirtir dawn che a lawm.","That's not a problem, I will teach you"
"A van tha tak, ka lawm viau ang","That's great, I will very glad"
I lawm chuan kei pawh ka lawm em em e,If you are glad thats my pleasure
Hetah hian i cheng duh angem,Will you like to stay here
"Aih, in la luah ve mek a","No, I am renting apartment"
Inluahman ah engzat nge i pek?,How much you paid for house rent?
Atir in cheng sangkha ka pe a chu chuan security atan pek luh tur a huam tel vek a,Initially I paid five thousand including security deposit
"Engpawhnise, he lai hmun hi enge i hmuh dan?","Anyway, how do you find this place?"
Hmun ngaihnatawm tak a ni e,Its a lovely place
I ti tak tak em?,Are you serious?
"Aw, thudiklo ka sawi ngai lo","Yes, I never tell a lie"
I nungchang hi ka ngainat zawng tak a ni,I really like your behaviour
Min bawl suh aw,Dont be kidding
"Aih, ka uang lo","No, I am not joking"
Ka ring lo emai,I cant believe
"I thu thu a ni e, mahse, ka rinawm","It's up to you, but i am trustful"
Rin theih che hi ka duhthusam a ni e,I wish I can trust you
Min la hre chhunzawm zel dawn a lawm,You will know me later
"A tha e, i chanchin te min han hrilh la","Fine, tell me about your background"
"Ka lawm e, Aizawl atanga lo kal ka ni a, ka nu leh pa te hi an la dam a, pianpui unau 2 ka nei bawk.","Thank you, I am from Aizawl, my parents are still alive and I am having 2 siblings"
Khawi lamah nge sikul te i kal thin a?,Where did you do your schooling?
Ka lehkhazirna chhuahna chu a tlangpuiin Mizoram ah deuh vek a ni mai,Most of my academics backgrounds are done in Mizoram
"Anih chuan, Mizoram pawnah i zir chhuak ngailo a ni maw","So, You never studies in outside Mizoram"
"Aw i sawi dik thuak e, kum khat chu Bengaluru ah ka zir ve a mahse chhan tha zawk vangin ka chhuahsan leh a","Yes you are almost right, i studied in Bengaluru for one year but i left the city for good reason"
"A lawmawm e, kan inthian that zawk theih nan heng thil hi ka zawt ta vak che anih kha","Thanks, I just asking you all these thing for a better relationship"
"A tha lawm, in hriatchian tawn hian innel na a siam a lawm","It's good, knowing each other makes us closer"
Zawh loh tur te ka zawt em lo ang che chu maw,I think I am not asking wrong things
"Teuh lo mai,i thil hriat duh te hi chu thil pangngai a lawm","No, no, your queries very normal"
"Chuti anih leh, chawchhun kan lam tawh mai dawn em niang?","Well then, shall we order lunch?"
Enge i ei duh ang?,What will you like to eat?
Thil thak leh hmui ltk te nih loh chuan engpawh ka ei thei vek e,I can take anything except spicy ones
I vannei hle mai helaiah hian harsatna lutuk i nei lo a,You are so lucky you dont have much problem here
"A dik, khawiah pawh cheng ila ka in siamrem ve thei mai zel","Right, I can adapt myself wherever I live in"
I awmdan hi tha ka tih zawng tak a ni e,I appreciate your nature
I tawngkam tha avangin ka lawm e,Thanks for your good words
Engtikah nge kan inhmuh leh dawn?,When shall we meet next time?
"Ka sawi thei chiah lo, ka hnathawh dan a zir a ni mai",I can't say it depend upon my work schedule
"Awle, kar khat ah vawi khat tal inhmuh tum ila","Okay, let try to mee at least once in a week"
"Awle, ka lo ngaipawimawh dawnnia","Yes, I will keep in mind"
I facebook profile kha ka lo hmu a,I saw your facebok profile
"Awi leh Lalpa, ka va zak tak",Oh! my God! am so shy
"Pawi ti suh, ka lo en ru ve che ni mai lawm","Never mind, am just stalking to you"
"Awle, facebook hi ka khawih zing lutuk lo a","Okay, i am not much regular in facebook"
Ka ring thiam mai e,I can guess it
Engatinge min ngaihven viau a?,Why are you interest in mine?
Chhan a awm a ni mai,There must a reason
"Hey, min chhaihkawlh tum suh aw","Hey, dont try to pull my leg"
"Nilo, ka hrechiang ve chak che a ni mai a","No, I am just curious about you"
"Engmah ka ni lo, i mi hmuh ang hi ka ni mai e","I am nothing, I am just like you see me"
I felna ka ti em che a,I like your goodness
"Ka fel lo, mihring pangngai ve mai ka ni e","I am not good, I am just a norman humanbeing"
Zanriah ei chhuak tur a kal I pawiti lo angem?,Will mind to go out for dinner?
"Teuh lo, ka lawm zawng tak a ni ang","Never, I will very glad"
"A tha e, ruahmanna siam ka lo tum dawn nia","Well, I will try to make a plan"
"Ka kal angai tlat mai, inbiak zel kan tum dawnnia","I have to go, let's try to keep in touch"
"Tehreng mai, i duh phawt te chuan","Of course, if you want to"
Keimah lam atang chuan harsatna awm lo ang,From my side there will be no problem
Hun min pek avangin ka lawm e,Thanks for your time
"Keipawh le, i thil min khilai avangin ka lawm e","Me too, thanks for your treat"
"Khang sawi kual angai lo, office ka thlen hunah ka rawn sawi dawnnia","Need not mention such thing, I will let you know when I reached my office"
"Awle, in uluk la, kan inhmu leh thuai dawnnia","Yes, take care, see you soon"
"Nang pawh le, kan inhmu chu ka lawm hle mai","You too, nice meeting you"
"Keipawh ka ni chiah, i zahawm khawp mai","Same here, you are so smart"
"Bye bye mai le, tha deuhin aw","Bye bye, all the best"
Ka hrengreng ang che,I will remember you
Min va han ti lawm tak em,You make me happy
Hun tha takin hmang ang che aw,Have a great time
"Nang pawh le, min lo tawngtai pui dawnnia","You too, pray for me"
Ka lo ti ngei dawnnia,I will do that
Engkim a hunah tak tih tum ang che,Try to do everything in time
Ke theih tawp a tha a tih ka lo tum dawnnia,I will try my level best
Chu chu ka duhthusam a ni e,Thats my wish
Tinge kalsan che hi a har em em ni,Why are you so hard to leave
Keipawh hian ka kalsan thei lo che a ni,Even me i can't leave you
Kan inkarah hian engmawni a awm aniang,There must be something between us
Ka ring tho mai,I think so
"Engpawhnise, ka kal a hun tlat, ka rawn be leh dawn che nia","Anyway, its time to go, will talk you later"
"Awle, tluang takin i kal dawnnia","Okay, safe journey"
La awm rei theih nise ka va ti em,I wish I can stay longer
"Lungngai suh, hun tha zawk a la awm leh dawn a lawm","Don't worry, there will be a better time"
He thu hi i chhiar avangin i ti lawmawm e,Thanks for reading this post
He mi tanpuina i siam hmang hian Mizo tawng zir ka lo tum ang,I will try to learn Mizo language throuh this help
He Saptawng lehlin kaltlang hian Mizo tawng zir chu a tha zawk a nia,It's better to learn Mizo language through this English translation
Internet lamah hian Saptawng atanga Mizo tawng tanpuina hmuh tur a vang hle,In internet i hardly see English to Mizo language help
Hun ka neih chuan hei aia zing hian rawn tarlan ka lo tum dawnnia,If i have a time I will try to post more often
I ngaihdan i lo sawi lang ve dawnnia,Please leave a comment
Tunah ka ti nghal mek e,I am doing right now
"Ehe, a va han fel tak em","Wow, such a nice person"
I comment ka hmuh hian min ti hlim a sin,See you comment makes me happy
I tawngkam tha hian min ti sen tawn tawn mai,Your kind words makes me blushing
Facebook ah I awm em?,Are you on Facebook?
Facebook ah I awm chuan engtin nge I hming I ziah?,"If you are in Facebook, how do you write your profile name?"
Ka account chu Remthangi Ralte tih a ni,My account is Remthangi Ralte
Friend request rawn thawn che ila min pawm angem?,If I send friend request will you accept me?
"Tehreng mai, ka lo pawm ang che.","Sure, I will accept you."
Enge I tui zawng?,What is your hobby?
Football khelh hi nuam ka ti.,My hobby is playing football
"A va tha ve, keipawh inkhelh hi ka tui a","Cool, I am also interest in playing football"
Instagram I hmang em?,Are you using Instagram?
"Aw, Instagram ka hmang","Yes, I am in Instagram"
Instagram ah engtin nge I hming I ziah?,How do you write your name in Instagram?
Ka hming chu hetiang hian ka ziak – Remthangi Ralte,I write my name like this – Remthangi Ralte
Instagram ah ka follow thei che angem,Can I follow you in Instagram
"Tehreng mai, I duh phawt chuan.","Of course, no problem."
"Mizo tawng ka thiam lo a, mahse, Instagram ah hmuh che ka duh a.","I cannot speak Mizo language, but, I want to see you in Instagram"
Ka thilsawi hi I huatzawng a nih loh hram ka beisei,Hope you don’t mind my language
I duh loh zawng a nih chuan I ngaihdamna ka dil e.,"If you don’t like it, I beg your pardon"
Thian kan ni thei angem?,Can we be a friend?
I thian ka nih chuan I chungah ka lawm em em ang.,"If I am your friend, I will be glad to you."
"Aw, thian kan ni thei ang","Yes, we can be a friend"
"Aih, thian kan ni thei lo ang","No, we cannot be a friend"
Engatinge? Enge harsatna I nei a mi?,Why? What is your problem?
"Aih, harsatna ka nei hran lo a, mahse, ngaihzawng ka nei a.","No, I don’t have problem, but I am already taken."
"A Pawi a mi, inthian tawn te chu a hlimawm ve a lawm",So whatFriendship is just a matter of fun
"Aih, Ka ngaihzawng ah hian kei chu ka nghet lutuk a","No, I am so committed on my relationship"
"Awle, hlimtakin awm dawnnia","Okay, have a fun"
Min chhan avangin ka lawm e,Thanks for your reply
Thil harsa vak a ni hleinem,It’s not a big deal
I chiang em?,Are you sure?
"Aw, ka chiang e.","Yes, I am sure."
"A tha alawm, a nih leh phawt aw.","Okay, bye"
Min biakpawh theihna I duh takin hei hi ka number aw,In case if you need my contact here is my number
Ka mamawh hunah ka rawn bia ang che,I will call you when I needed
Engtikhunah pawh,Anytime
I fel hle mai,You are so kind
Chutiang ka ni lo,I am not
Kan in bia chu ka lawm hle mai,Nice chatting with you
Kei pawh le,Me too
Kan in hmu leh thin dawnnia,See you next time
A nuam ka ti,My pleasure
I pian a nalh hle mai,You are so sexy
"Aih, Ka nalh lo, mi pangngai mai ka ni e","No, I am not sexy, I am just a normal one"
Min fakdernaah ka lawm e.,Thanks for your compliments
Thudik ka sawi e,I am telling truth
Ka ring reng a ni,I think so
Mi ti el vel suh aw,Don’t be sarcastic
Mi lem lutuk ho hi ka hua,I hate fake people
Ka lem lo ania aw,I am not fake
"Hawihawm la, mi ngaihven tha bawk ang che",Be smart and caring
"Aw le, ka ti ngei ngei ang","Yes, I will do that"
Ka ring ngam che ang'em?,Can I trust you?
"Tehreng mai, dawt ka sawi ngai lo.","Of course, I never lie"
Engtikah nge I online ang?,When will you be online?
Engtikah nge Saptawng atanga Mizo tawng lettu ka hmuh theih ang?,When shall I get English-Mizo online translator?
Ka lo zawng chhuak dawnnia,I will find out
"Aw le, min hrilh thuai dawnnia","Okay, please tell me soon"
Tunlai hi chuan engkim mai hi online a tih vek angai tawh a,These days everything has to be done online
He blog hi Saptawng-Mizo tawng leh nan a tangkai hle in ka hria,I find this blog is helpful for English-Mizo translation
Mizo tawng chu zir a har ve det a ni,Mizo language is bit difficult to learn
"Ka ring, thluk dan bik nei tawng a nia","I think so, it is tonal language"
Mahse a tluk hi nalh ka ti,But I like the tone
Mizo tawng hi thiam ve ka chak ngawt mai,I wish I can understand Mizo language
"Lungngai suh, engtikniah emaw chuan I la thiam ve mai ang",Don’t worry you will understand someday
Ka theih tawp ka lo chhuah dawnnia,I will try my best
Min rawn tlawh a a lawmawm hle mai,Thanks for your visit
Ka hrenreng ang che,I will remember you
"Awi, i va han ngainatawm tak em","Wow, you are so sweet"
Min hrereng ang che,Please remember me
Ka chungah i tha hle mai,You have been good to me
Mi tha tak i ni e,You are a good person
I ngilneihna avang lawmthu ka hrilh a che,Thanks for your kindness
Zanriah kil ho ang u,Let's have dinner together
Ka nghakhlel tawh a ni,I can't wait
"Tehrengmai, hun tha la rawn herchhuak mai ang.","Sure, there will be good time"
Hetah hian Mizo tawng lettu an awm em?,Is there any Mizo language translator here?
Khawiah nge Mizo tawng lettu ka hmuh theih ang?,Where can i find Mizo language translator?
Online a Saptawng atanga Mizo tawng leh theihna website a awm em?,Is there any website that can do online translation from English to Mizo language?
Mizo tawng let thei tu ka mamawh.,I want Mizo language translator
Sap tawng atangin Mizo tawng i let thei angem?,Can you do language translation from English to Mizo language?
Online in Mizo tawng atangin Saptawng in tawng ka let thei e.,I can do online language translation from Mizo language to English
Saptawng atanga Mizo tawng a tawng let thiam mibik i ni em?,Are you professional language translator from English to Mizo language?
Saptawng atangin Mizo tawng in tawng kan letling thei e.,We can do language translation from English to Mizo language.
Saptawng atanga Mizo tawng a tawng lehngai hna i neih chuan ka lo tanpui thei ang che.,"If you have language translation job from English to Mizo language, i can help you."
He blog neitu hian Saptawng atanga Mizo tawng a tawng lehlin a ti thei e.,This blog owner can do language translation from English to Mizo language.
Saptawng atanga Mizo tawng a tawng lehlin man engzat nge i chhiar ang?,How much will you charge for language translation from English to Mizo language?
A thumal tam dan azir a ni mai.,It's depend upon the number of words count.
Saptawng atanga Mizo tawng a tawng lehlin hi ka tuizawng a ni.,I am interested in language translation from English to Mizo language.
Internet ah online in Saptawng atanga Mizo tawng a tawng lehlin i ti thei em?,Can you do online translation from English to Mizo language in internet?
"Aw, tawng lehlin ngai chi chu ka ti thei vek.","Yes, i can do all translation works."
Mizo tawng in letling rawh.,Translate in Mizo language.
Mizo tawng i zir duh a mi?,Do you want to learn Mizo language?
Mizo tawng zir ka duh.,I want to learn Mizo language
Mizo tawng min zirtir rawh.,Teach me Mizo language.
Mizo tawng i thiam em?,Do you speak Mizo language?
Mizo tawng tlem tlem ka thiam.,I can speak a little bit of Mizo language.
Mizo tawng ka thiam lo.,I can't speak Mizo language.
Mikhual ka nia Mizo tawng ka thiam lo a ni.,I am outsider so that i cannot speak Mizo language.
"Hei hi Mizoram ka kal vawikhatna a nia, Mizo tawng ka thiam lo a ni.","This is my first time in Mizoram , i can't speak Mizo language."
Mizo tawngin engtin nge in tih?,How do you say in Mizo language?
Mizo tawngin a hming ka hre duh a ni.,I want to know it's name in Mizo language.
I thian ka ni e.,I am your friend.
In thianthatna siam dun ang.,Let's make a friendship together.
Zak suh.,Don't feel shy.
Inthlahrung suh.,Don't feel shy.
I thian ka nih chuan ka lawm viau ang.,If I am your friend I will be happy.
Thian dik tak i lo ni e.,You are such a true friend.
Mizo tawng ka zir mek.,I am learning Mizo language.
Mizo tawng in tawng theih ka va chak em.,I wish I can speak Mizo language.
Engtin nge ka rawn biak pawh theih ang che?,How will I contact you?
I number ka nei thei angem?,Can I have your number?
I hming dik tak min hrilh rawh.,Tell me your good name.
Mizo tawng in hmangaih lehkhathawn ziah ka duh.,I want to write love letter in Mizo language.
"Awle, ziak rawh le.","Okay, write it on."
"Hmangaih Duat em em, I dam lai a ni em? I dam zel ka beisei, keipawhka dam e. Ka ngai lutuk che tih hrilh che ka duh a, i tello chuan thlamuang takin ka nung thei lo. Min rawn chhan ve chuan i chungah ka lawm em em ang.","Dear love, how are you? I hope you are getting well, I am also fine. I want to tell you that, I miss you so much and without you I can't live peacefully. If you reply me I will be greatful to you."
Thil sawi lawk ka duh e.,I want to say something.
Khalamah enge i nunphung a tha zel em?,How is life over there?
"Ka tha e, ka dam e.","I am good, I am fine."
Facebook ah i awm em?,Are you on facebook?
"Aw, facebook ka hmang ve e.","Yes, I am using facebook."
"Anih chuan, thian kan ni thei angem?","If so, can we be a friend?"
Engnge i hming awmzia hi?,What is the meaning of your name?
A awmzia min hrilh rawh.,Tell me the meaning.
A awmzia ka hrethiam lo.,I don't know it's meaning.
Kan inhmu leh thuai dawn nia.,See you soon.
Kan inbia chu ka lawm hle mai.,Nice talking with you.
"Ka lawm e, nangpawh biak i nuam.","It's my pleasure, nice talking to you too."
Mangtha phawt mai le.,Bye bye then.
Naktuk ah kan inhmu dawnnia.,See you on tomorrow
Ka hrethiam thei e.,I can understand.
I hrethiam em?,Do you understand?
Ka hrethiam thei lo.,I cannot understand.
I thil rawn tarlan hi ka duh zawng tak a ni.,I like your post.
Ka hmangaih che,I love you
Piancham chibai,Happy Birthday
Dam takin le,Good bye
Engnge i duh?,What do you want?
A to lutuk,"It's too costly, It's too high"
Engzat man nge?,How much it cost? What is a price?
I duh em?,Do you like? Do you want?
I hmeltha lutuk,You are very handsome
I rem tih chuan,If you don't mind
Pawi i tih loh chuan,If you don't mind
Krismas Chibai,Merry Christmas
Mizo tawng in let rawh,Translate in Mizo language
Ka ngai che,I miss you
Naupang daktawr,Padeatrician
"Ka Pi, Chibai.","Hello, Madam."
"Ka Pu, Chibai","Hello, Sir."
Serthlum hi engzat man nge?,What is the price of orange?
Hei hi engzah man nge?,How much is this?
Cheng sawm man.,It's ten rupees.
Cheng 5 in min pe thei angem?,Can you give me in Rupees 5?
"Aih, ka theilo tlat mai.","Sorry, i can't."
Min pe tlawm rawh.,Make it low price.
He bahg hi ka lei duh.,I want to buy this bag.
A rawng dang innei em?,Do you have different colour?
Khawngaih in dik takin buk rawh.,Please weight correctly.
Pawisa nawi i nei em?,Do you have change note?
A nawi min pe rawh.,Give the change.
Khawngaih in a chhia kha telh suh.,Please remove damaged ones
Khawngaih in a chhia kha telh suh.,Please remove rotten ones
A khaina tur ip innei em?,Do you have carry bag?
A khaina tur ip min pe rawh.,Give me carry bag
A thar tha em?,Is it fresh one?
A tharlam em?,Is it fresh one?
A lem ka duh lo.,I don't want duplicate one.
Alu i nei em?,Do you have potatoe?
Khawiah nge arsa tharlam ka lei theih ang?,Where can i get fresh chicken?
A thlawnin min pe rawh.,Give me free of cost
Ka lei tam chuan min tlawm angem?,If i buy many items will you give me discount
"Aw, ka lo pe tlawm ang che.","Sure, i will give you discount."
Kg khat,One Kg
Kg chanve,half Kg
Lehkha in tuam rawh,Wrap with paper
Khawnge a freegift chu?,Where is its freegift?
A to lutuk.,It's so costly.
Ka duh lo mai,I don't like
Nidang ah ka lo lei ang,Will buy on next time
Ka ip hi lo chelh lawk teh,Hold this bag
Litre khat,1 litre
Litre chanve,half litre
A khat in min pe rawh,Give me full
A vaiin min pe rawh,Give me full
Hei hi eng design nge ni?,What design is this?
A thar ber i nei em?,Do you have the latest one?
A hlui zawk ka duh.,I like older.
Dawr dangah an nei angem?,Will they have in other shops.
Khawnge dawr hnai ber?,Where is the nearest shop?
Khawnge bazara a awm?,Where is market?
Ka Mizo tawng hman hi adik vak lo,My Mizo language is bad.
Sa ka lei duh.,I want to buy meat.
Thlaihnah ka lei duh.,I want to buy vegetables.
Thei ka lei duh.,I want to buy fruits.
I hming dik tak min hrilh thei angem?,May i know your good name?
Ka hming chu Johna a ni,My name is John
I cab ka hmang thei angem?,Can i use your cab?
Bazar thleng engzat nge i chhiar?,How much do you charge till market?
A to lutuk chhiar tlem deuh la,It's too much make it less
Aizawl thlen nan engtia rei nge ngai?,How long it will take to reach Aizawl?
Ka hmanhmawh deuh a khawngaihin khalh chak deuh la,I am bit hurry please drive it fast
Ka hmanhmawh lem lo a muangchangin aw,I am not hurry take your time
Hmanhmawh suh,Do not hurry
Ding rawh,Stop
Kal rawh le,Move on
Music tizawi rawh,Down the music volume
Motor khalh laiin mei zu suh,Do not smoke while driving
Motor khalh laiin phone be suh,Do not talk on phone while driving
Seat belh hreng rawh,Wear seat belt
Dinglamah peng rawh,Turn right
Veilamah peng rawh,Turn left
Kal ngil rawh,Go straight
Tlan ngil rawh,Go straight
Fimkhur rawh,Be careful
Kawngchhia ah ah tlan dim rawh,Mind the road humps
Rui chungin motor khalh suh,Do not drink and drive
Enge i mobile phone number?,What is your mobile phone number?
Ka number chu 9122 a ni,My number is 9122
Ka number hi la rawh,Take down my number
I number min hrilh thei angem?,Can you tell me your number?
A hun tak ah lo kal ang che,Come on time
Zinkar ah min rawn lam thei angem?,Can you pick me at morning?
I inpeih dawn loh chuan min rawn phone ang che,Call me if your are not ready
A hun takah ka lo in peih ang,I will be ready on time
Min bum suh ang che,Do not cheat
I rinawm avangin ka fak a che,I appreciate your honesty
Min thlah a ka lawm hle mai,Thans for dropping
Airport thleng min thlah thei angem?,Can you drop me till airport?
Ka lo kir leh hunah ka rawn hrilh ang che,I will let you know when i return
Pawisa la rawh,Take the money
Pawisa nawi i nei em?,Do you have change?
Hetah hian ka chhuk mai dawn,Let me stop here
Hetah hian ka chhuk ange,Let me stop here
Chhete in i tawlh leh hlek thei em?,Can you move a little bit further?
Him tak a i khalh avangin ka lawm e,Thanks for safe driving
Hotel Regency ah ka kal duh,I want to go to Hotel Regency
Reilo te ding lawk teh,Stop for a moment
Ka zun a chhuak,I wanna pee
Ka zung lawk duh ka duh,I wanna pee
Ka inthiar duh ka duh,I wanna pee
Zunram thiar ka duh,I wanna pee
Motor ka rui,I am having motion sickness
Kan inhmu leh thuai dawnnia,See you soon
Min lo nghak dawnnia,Wait for me
Min lo nghak rawh,Wait for me
Mikhual ka nia,I am a stranger
Engkim hi ka tan chuan thil thar vek a ni.,Everything is new for me
Pu Johna ka hmu duh.,I want to meet Mr John
Tlanpel suh,Do not overtake
Lehpel suh,Do not overtake
Ka bungrua kha la chhuak rawh,Take out my luggage
Mizoram chanchin han sawi teh,Tell me about Mizoram
North Indian chaw ei tur a awm angem?,Is there any chance to get North Indian food?
Aizawl ah eng hotel nge thaber ang?,Which hotel is best in Aizawl?
He tah motor dah suh,Do not park here
Tourist guide rawih ka duh,I want to have tourist guide
I nelawm hle mai,You are so friendly
Ka frank a nia,I am so frank
Thil ka zep thiam lo,I am so frank
Khalh muang rawh,Drive slow
Tlan muang rawh,Drive slow
Mei ka zu thei angem?,Can i smoke?
Kawngsir bazar ah thil lei lawk ka duh,I want to buy something at the roadside market
Engtik ah nge kan thlen ang?,When shall we reach?
Khawiah nge zu ka lei thei ang?,Where can i get drinks?
Khawiah nge inchi ka lei thei ang?,Where can i get drinks?
Sumdawnna thil a lo kal ka ni,I came here for business purpose
Mimal thil a ni e,It's a personal matter
Tualchhung mite nen a inkawm ho ka duh,I want to mingle with local people
Neih theih ka va duh em,I wish i can have
An ngaihsak tha em?,Do they serve well?
Thawhtanni thleng ka cham duh.,I want to stay till monday
Hun engemaw chen chu hetah ka awm ang.,I will be here fore sometime
Tuivawt ka hmang duh,I want to use cold water
Pathianni in motor i khalh em?,Do you drive on Sunday
Kawngkhar hawng rawh,Open the door
Police station number ka duh,I want police station number
Khawnge ILP counter a awm?,Where is ILP counter?
Khawnge ILP pisa a awm?,Where is ILP office?
Ka bulah lo awm ve la,Stay with me
Ka thian lo ni ang che,Be my friend
I duh dan chu ka zawm zel ang.,Your wish is my command
Mizo chaw ka eichhin chak,I wanna taste Mizo food
Khawnge bazarpui a awm?,Where is the main market?
Khawnge Mizo puan ka hmuh theih ang?,Where can i get Mizo shawl?
Ka rualin i lo kal ve dawn em?,Will you come with me?
Bawngsa ka ei ngai lo,I don't like beef
Thingpui ka in duh lo.,I don't like tea
Aizawl ah chuan Saptawng an hmang em?,Do they speak English in Aizawl?
Engtia hla nge?,How far is it?
A hla em em lo,It's not so far
A hnai em?,Is it near?
"Aih, a hnai vak lo",No it's not so near
I tihdan chu tha ka ti hle mai,I like your style
I hman hunah min rawn bia ang che.,Call me when you are free
Ka number i neiin ka hria,I think you have my number
I number ka nei lo.,I dont have your number
Khawnge dawr hnaiber a awm?,Where is nearest shop?
Ka nghakhlel tawh,I am so exicted
Ka awm hle hle thei tawh lo,I am so exicted
Hei hi min hriatreng nan la rawh,Take this for remembrance
I thil min hrilh avangin ka lawm e.,Thanks for the info
Ka nghak thei lo,I can't wait
Mizoram a tih loh tur min hrilh rawh,Tell me what not to do in Mizoram
Mizo tawngin 'Ka hmangaih che' tih hi engtin nge in sawi?,How do you say 'I love you' in Mizo language?
Aizawl ah Mandir a awm ve em?,Is there any Mandir in Aizawl?
Aizawl ah Mosque a awm ve em?,Is there any Mosque in Aizawl?
"Aw, Aizawl ah Mandir a awm.",Yes there's Mandir in Aizawl?
"Aw, Aizawl ah Mosque a awm.",Yes there's Mosque in Aizawl?
Mangtha le,bye bye
a nih leh aw,bye bye
Mihring damlo,Patient
Pangtichawr,Warts
Vawih,Fart
Zun siakna bawm,Urine bag
Inzaina pindan,Operation Theatre
Inzaina kutkawr,Surgical glove
Hmai tuamna,Face mask
hmui tuamna,Face mask
Kut silfaina damdawi,Hand sanitizer
Kut silfaina damdawi,sanitiser
Beng hawlhna,Earbud
Beng kherna,Earbud
Hmul ziah faina hmanrua,Saving kit
Ek dawhna thleng,Bedpan
zun dawhna thleng,Bedpan
Khawsik enna khawl,Thermometer
Chibai,Hello
Chibai,Greeting
Zing Chibai,Good Morning
Zinglam Chibai,Good Morning
Zing tha,Good Morning
Ni thatak hmang turin ka duhsak che,Have a good day
Ni hman nuam le,Have a nice day
Tukchhuah nuam le,Have a great day
Tlailam chibai,Good Evening
Mangtha,Good night
"Muttui, Tui deuhin i mu dawnnia","Sleep well, Sleep tight"
Ka lawm e,Thank You
"Ka lawm hle mai, Ka lawm lutuk",Thank You very much
Mangtha,Good bye
I dam em?,How are you?
"Aw, ka dam tha e.","Yes, i am fine"
"Aih, ka dam tha lo","No, i am not fine"
Kan lawm a che,Welcome
Thinlung takin ka lawmpui che,Hearty congratulation
Ka lawm pui a che,Congratulation
Piancham chibai,Happy Birthday
I piancham ka lawmpui che,Happy Birthday
Krismas chibai,Merry Christmas
Kumthar chibai,Happy New Year
Ka hmu che chu ka lawm hle mai.,Glad to see you
Ka hmu che chu ka lawm hle mai.,nice to see you
I lo kal thei a ka lawm hle mai.,Thanks for coming
Reilote lo nghak lawk rawh,Wait for a moment
A tha khawp ang chu.,It would be nice
A tha khawp ang chu.,i will be very good
I hrisel tha hmel khawp mai.,You look healthy
I hmeltha e,You are beautiful
I chhelo hle mai,You are beautiful
I hmeltha lutuk,You are so beautiful
I chhelo lutuk,You are so beautiful
"Tha deuh in aw, a tha thei ang berin aw, tha deuhin le.","All the best, best of luck, good luck"
"Tluang deuhin aw, Tluang deuhin i kal dawnnia, tluang takin aw",Safe Journey
Pathian in malsawm che rawh se,May God bless you
Nang pawh le,You too
Thiantha tak kan nih avangin ka lawm e.,Thank for being a friend
Ka puar e,I am full
"Pawi hle mai, a pawi ka ti, tih palh",Sorry
Min lo hrethiam lawk,Excuse me
Ka lo hria a pawi ka ti hle mai,So sad to hear
Engkim a tha vek e,All is well
a tha e,"It is well, it's okay"
a tha vek e.,it's okay
Pawi ka ti lo,I don't mind
engahmah ka ngai lo,i don't care
I hriselna a tha em?,How is your health?
I nu leh pa an dam em? an tha zel em?,How are your parents? are they okay?
Kum engzat nge i nih?,How old are you?
Tunge i hming?,What is your name?
Khawnge i kal? Khawnge i kal dawn?,Where are you going?
Enge i duh?,What do you want?
Enge i chaw ei duh zawng?,What is your favourite food?
Thingpui i in duh em?,Do you like tea?
Hetah awmla ka van ti tak em,I wish you are here
Hei hi a nalh,This is nice
Kan inhmu leh thuai dawnnia,See you soon
intawng leh ngei ang aw,See you soon
"Nuam deuhin awmla aw, nuam ti ang che.",Please enjoy
I dam that zel ka beisei,Hope you doing fine
Inhmuh lohna a rei ta hle mai,It's been long time no see
inhmuh a khat hle mai,It's been long time
a rei ve ta hle mai,long time no see
Lo kir thuai ang che,Come back soon
Khawngaih in min hrilh rawh,Please tell me
I tello chuan ka awm thei lo.,I can't live without you
Ka ngai che,I miss you
Ka ngaina che,I like you
ka duh che,I like you
Ka thian i ni e.,You are my friend
Lungngai suh,Don't worry
Enge i tih?,What are you doing?
Khawnge i awm?,Where are you?
In ah ka awm,I am at home
Ka tanpui thei che angem?,May i help you?
